"Found","Response Code","Content Length"
"/subdomains/audits/","504","1003"
"/maven/addpost","504","999"
"/carbuyaction/_vti_bin/_vti_adm/admin.dll.php","504","997"
"/av/_vti_bin/shtml.dll","504","995"
"/program/administratie/","504","1003"
"/av/_install","504","993"
"/carbuyaction/_js.php","504","991"
"/incubator/~lp.php","504","999"
"/carbuyaction/_tmp.php","504","995"
"/index.php/101","504","995"
"/index_2/22.php","504","991"
"/card/101/","504","987"
"/incs/~logs/","504","997"
"/privmsg/apache/","502","991"
"/bs/_vti_inf.txt","502","993"
"/fwlink/_vti_bin/_vti_aut/author.dll","504","995"
"/cardinalform/ADMIN/","502","995"
"/psd/amember.txt","504","1001"
"/privs/disclosure.php","504","993"
"/flag/_themes.txt","504","993"
"/wedding/amanda.php","502","993"
"/info/base.php","502","999"
"/roam/apple.php","504","991"
"/index/admin-admin.txt","504","1001"
"/index.php/access-log.1.php","504","1009"
"/privmsg/app/","504","999"
"/Login/adobe.php","504","993"
"/index/~www/","504","1005"
"/inc/13/","504","997"
"/fwlink/_resources/_cache","504","995"
"/africa/_dev.txt","504","995"
"/stylesheet/affiliatewiz.php","504","997"
"/carpet/logview.txt","504","995"
"/index.php/101/","504","993"
"/Recycled/accounting.php","504","1003"
"/index.html/2257/","504","997"
"/fx/2001.php","504","997"
"/bs/102.php","504","997"
"/sandbox/all-wcprops/","504","1001"
"/organisations/2012.php","502","993"
"/theme/amember.txt","504","1003"
"/zh_TW/affiliates.php","504","999"
"/imgs/2008.txt","502","989"
"/bob/_tempalbums","504","997"
"/zh_TW/af.txt","504","995"
"/inc/08.txt","502","999"
"/index_2/abc123.php","504","991"
"/sex/answers/","504","993"
"/subdomains/automation.txt","504","993"
"/wedding/amazon/","504","997"
"/authorization/_stats.txt","504","999"
"/math/ac/","502","991"
"/hide/_themes","504","999"
"/http/bak.txt","504","991"
"/flag/_vti_bin.php","504","1003"
"/shadow/1993/","502","993"
"/http/aux","504","993"
"/math/activate.txt","504","993"
"/fw/03","504","999"
"/fx/20.txt","504","997"
"/login_db/abstract.php","504","1001"
"/ucenter/admin.php.php","504","997"
"/subdomains/atom/","504","991"
"/index.php/11.txt","504","1005"
"/roam/addressbook/","504","1003"
"/wedding/akamai","504","993"
"/Recycled/access_log.1.txt","504","1001"
"/assetmanagement/_vti_bin/_vti_adm/admin.dll","504","997"
"/index.php/3/","504","1001"
"/incubator/15/","504","999"
"/Indy_admin/13.php","504","997"
"/theme/antibot_image.php","504","995"
"/index.php/_tempalbums/.listing","504","1003"
"/africa/_styles.txt","504","989"
"/av/_themes.php","504","993"
"/assetmanagement/_tmp","504","997"
"/wedding/am.php","504","995"
"/card/~tmp","504","997"
"/info/bar.php","504","997"
"/psd/alerts.php","504","991"
"/subdomains/autocheck.txt","504","987"
"/index.html/admin-admin.txt","504","993"
"/theme/announcements/","504","997"
"/index.html/addreply.txt","504","997"
"/theme/ansi/","504","997"
"/zh_TW/agents.php","504","995"
"/shadow/2257","504","1001"
"/g/06.php","504","997"
"/av/_layouts/","502","987"
"/flag/_dev/","502","991"
"/authorization/_cache.php","502","997"
"/sandbox/advanced","502","993"
"/.git/HEAD/_borders","502","997"
"/login_db/~nobody/","502","995"
"/carpet/tpv.php","502","1001"
"/wedding/analyse/","504","993"
"/inc/1992","504","999"
"/backdoor/_vti_txt/","504","987"
"/incubator/1995.php","504","999"
"/subdomains/assetmanage.txt","504","991"
"/bob/_lib","504","991"
"/Indy_admin/20","504","995"
"/privmsg/administrators/_db_backups.txt","504","995"
"/psd/analysis/","504","1003"
"/index.html/_scripts/_database","504","989"
"/index.php/2009.txt","504","991"
"/.git/HEAD/_tmpfileop","504","995"
"/Indy_admin/200","504","999"
"/av/_resources.txt","504","1001"
"/card/~root.txt","504","1001"
"/bob/_res.php","504","989"
"/card/_vti_bin/_vti_aut/author.dll","504","995"
"/Recycled/42.txt","504","999"
"/hide/_files.txt","504","1001"
"/sub/collapse.php","504","1001"
"/math/abstract.php","504","995"
"/fwlink/_resources/_notes","504","991"
"/img2/2004.php","504","995"
"/bob/_vti_script","504","997"
"/sav/authentication","504","1001"
"/roam/architect.php","504","1001"
"/Recycled/active.php","504","993"
"/Login/affiliate_info.txt","504","999"
"/stylesheet/ajax","524","993"
"/psd/adverts.php","524","999"
"/bs/_overlay/","524","995"
"/privs/destinations/","524","995"
"/bob/_vti_script/","504","1001"
"/index.php/2010/","504","999"
"/shadow/2.php","504","1009"
"/math/01/.htpasswd","504","995"
"/bob/_vti_bin/_vti_adm/admin.dll","504","1005"
"/inc/2012/","504","999"
"/authorization/_vti_inf.txt","504","997"
"/organisations/_template/.subversion.txt","504","993"
"/cas/103","504","993"
"/index.htm/admin2/","504","987"
"/Indy_admin/1x1.php","504","997"
"/call/fotos/","504","1005"
"/psd/amazon","504","1001"
"/authorization/~ftp/","504","999"
"/card/123.txt","504","995"
"/skin/administer/","504","1003"
"/hide/~mail","504","997"
"/authorization/~guest/","504","991"
"/cardinalform/admin-interface.txt","504","1001"
"/stylesheet/apis.txt","504","997"
"/cardinalform/ads","504","995"
"/av/~lp/","504","995"
"/sandbox/agents.php","504","995"
"/http/BackOffice.php","504","997"
"/organisations/_template/_baks.php","504","991"
"/img2/00","524","991"
"/call/forumcp.txt","504","993"
"/authorization/~log/","504","1001"
"/skin/administrador/","504","995"
"/sex/append/","504","997"
"/privmsg/balance","504","991"
"/g/adv_counter.txt","504","995"
"/cardinalform/adserver","504","997"
"/login_db/action.txt","504","999"
"/sav/awl.txt","504","993"
"/.profile/2000/","504","997"
"/incs/~bin.txt","504","995"
"/http/banner.txt","504","999"
"/g/adobe.txt","504","991"
"/sandbox/and/","504","999"
"/card/103.txt","504","995"
"/organisations/50.txt","504","1001"
"/.profile/~guest.txt","504","999"
"/carpet/validation","504","993"
"/Login/advertise.php","504","1005"
"/fwlink/101.txt","504","997"
"/fw/1000/","504","989"
"/sandbox/analyse","504","993"
"/wedding/analysis.txt","504","997"
"/flag/~admin/","504","993"
"/organisations/64.txt","504","1001"
"/login_sendpass/20","504","1003"
"/organisations/_swf/.forward/","504","997"
"/flag/~log/","504","991"
"/maven/admin3","504","995"
"/fx/23.txt","504","997"
"/carbuyaction/~lp","504","989"
"/backdoor/~adm.php","504","993"
"/organisations/_template/_conf.php","504","999"
"/Recycled/admins/","504","997"
"/Login/affiche.php","504","999"
"/incubator/404.txt","504","993"
"/Login/agent","504","993"
"/.profile/~operator.txt","504","993"
"/psd/answer/","504","1003"
"/incs/200.php","504","1001"
"/organisations/500","504","991"
"/sex/300","504","1003"
"/cardinalform/admintools.txt","504","1001"
"/.git/HEAD/~apache","504","997"
"/index.html/_scripts/_mm","504","995"
"/cardinalform/advanced_search","504","993"
"/index_2/accounts.txt","504","991"
"/organisations/7z/","504","991"
"/index.htm/administer","504","991"
"/fw/~tmp.php","504","991"
"/Recycled/admin3","504","993"
"/authorization/~adm.php","504","989"
"/fx/ad/","504","993"
"/sex/3.txt","504","995"
"/authorization/~amanda.txt","504","991"
"/index.html/_scripts/_dummy.txt","504","999"
"/d/~webmaster.php","504","997"
"/subdomains/axis2.php","504","991"
"/Login/aff/","504","993"
"/Login/advanced_search.txt","504","997"
"/flag/_templates.php","504","1009"
"/Login/advanced.txt","504","997"
"/fx/1998.php","504","991"
"/bs/1.php","504","993"
"/roam/~user/102.php","504","995"
"/sub/archivos/","502","997"
"/info/beheer.txt","502","991"
"/assetmanagement/~root/","502","1003"
"/ckeditor/1995.php","502","1001"
"/skin/adclick.txt","504","991"
"/program/admin.cgi.txt","504","995"
"/privmsg/api/","504","993"
"/fwlink/_resources/_mm","504","995"
"/fwlink/_resources/_vti_pvt","504","993"
"/imgs/8.txt","504","1001"
"/.profile/2005/","504","989"
"/privmsg/96/42.txt","504","1007"
"/shadow/acp.txt","504","995"
"/organisations/_template/.forward/","502","999"
"/index.php/1x1.txt","502","989"
"/av/_tmp.php","502","997"
"/assetmanagement/_scriptlibrary.txt","502","991"
"/shadow/20.php","502","1005"
"/g/admin4_colon/","502","997"
"/index.php/_tempalbums/_data","504","995"
"/Login/alumni_reunions/","504","995"
"/bob/_vti_bin/_vti_aut/author.dll","502","1005"
"/av/~mail.php","504","1001"
"/carpet/_admin/","504","993"
"/img2/401.php","504","997"
"/inc/2002.php","504","991"
"/flag/_tmp","504","997"
"/cas/05/","502","997"
"/privs/dk/","504","997"
"/index.html/51.php","504","999"
"/organisations/_swf/.ssh.txt","504","999"
"/subdomains/backoffice.php","504","997"
"/imgs/abc.txt","504","997"
"/Login/affiche/","502","995"
"/index.htm/administratie.php","504","995"
"/zh_TW/agenda","504","993"
"/login_db/add_cart","504","993"
"/index.php/_tempalbums/_.txt","504","993"
"/ucenter/agb.php","504","993"
"/organisations/acatalog/","504","993"
"/roam/all-wcprops","504","997"
"/fx/9","504","1001"
"/av/~webmaster.php","504","1001"
"/psd/appl.txt","504","991"
"/shadow/abcd1234","504","995"
"/bs/200","504","999"
"/zh_TW/alcatel","504","999"
"/incs/24","504","991"
"/d/11","504","999"
"/theme/applications.txt","504","993"
"/roam/ads/","504","997"
"/Login/android/","504","999"
"/info/bitrix.php","504","995"
"/wedding/apexec.php","504","1007"
"/hide/~www/","504","1007"
"/fw/1994.php","504","1001"
"/bs/00/","504","1007"
"/sav/backup_migrate.txt","504","999"
"/g/200.php","504","1001"
"/skin/administr8.php","504","1007"
"/index.html/admin-console.txt","502","997"
"/call/framework.txt","502","991"
"/carpet/macromedia.txt","504","997"
"/incubator/a.txt","502","991"
"/fwlink/a/","504","997"
"/img2/7","504","997"
"/cardinalform/advert.txt","504","991"
"/skin/adm.txt","504","1009"
"/img2/abcd1234.txt","504","993"
"/wedding/app_themes","504","991"
"/incubator/abcd.txt","504","997"
"/index/42","504","993"
"/incubator/64","504","1005"
"/.git/HEAD/~test/","504","997"
"/call/_vti_log/automatic/","504","997"
"/imgs/abuse.php","504","995"
"/organisations/_swf/@/","504","993"
"/carbuyaction/1","504","991"
"/math/01/.svn.php","504","987"
"/d/123.php","504","1005"
"/hide/_vti_inf/","502","995"
"/inc/1","504","997"
"/login_sendpass/7/","504","995"
"/info/bl.php","504","993"
"/sav/backups/","504","1001"
"/Login/annual/","504","999"
"/roam/advanced/","504","1001"
"/zh_TW/all","504","993"
"/call/_vti_log/axis2-admin/","504","1001"
"/card/2008","504","991"
"/africa/~webmaster.txt","504","993"
"/assetmanagement/~tmp.txt","504","993"
"/index.html/adview.txt","504","995"
"/program/advertisement.php","504","995"
"/fx/7z.txt","504","993"
"/assetmanagement/~bin.txt","504","995"
"/bs/2003","504","1003"
"/psd/appliance.txt","504","999"
"/wedding/append.php","504","991"
"/wedding/apl","504","1005"
"/subdomains/BackOffice/","504","1003"
"/inc/2257.php","504","1005"
"/psd/apis/","504","1007"
"/psd/api/","504","999"
"/organisations/acc/","504","1001"
"/fx/2010.php","504","993"
"/roam/administratie.txt","504","993"
"/maven/admin4_colon.txt","504","1001"
"/organisations/academics/","504","999"
"/bs/123/","504","1005"
"/flag/_vti_script.php","504","991"
"/bob/12/","504","989"
"/sub/ask_a_question/","504","1003"
"/cardinalform/adverts.txt","504","991"
"/login_sendpass/3","504","999"
"/Recycled/advice/","504","997"
"/roam/alumni_details","504","993"
"/psd/app_data/","504","997"
"/maven/adodb/","504","991"
"/organisations/access-log/","504","995"
"/privs/document/","504","999"
"/sub/asp/","504","999"
"/flag/01","504","993"
"/call/from.txt","504","1001"
"/cas/123.txt","504","995"
"/Login/all.php","504","999"
"/Recycled/admin_login.txt","504","995"
"/index_2/addnews.php","504","997"
"/fx/7.php","504","993"
"/img2/aaa.txt","504","993"
"/hide/12","502","999"
"/sex/array/","502","993"
"/wedding/app_data.php","504","997"
"/img2/aa.txt","504","989"
"/index.htm/adminsql.txt","504","995"
"/fw/2010/","504","997"
"/img2/9.php","504","995"
"/roam/advertisers/","504","997"
"/d/12.php","504","993"
"/index.htm/admissions","504","997"
"/index/a","504","1015"
"/card/2008.php","504","997"
"/authorization/~nobody.php","504","997"
"/incs/403","504","991"
"/card/101.txt","504","1003"
"/cas/~log.txt","504","1007"
"/index.php/accommodation/","504","1001"
"/g/agenda/","504","995"
"/sex/96.php","504","995"
"/imgs/affiliate/","504","1001"
"/login_db/admin.php","504","993"
"/hide/11/","504","993"
"/psd/app_browser.php","504","997"
"/fwlink/_resources/~operator","504","997"
"/g/affiliate_terms/","504","993"
"/index.html/aff.txt","504","991"
"/africa/~sysadm","504","995"
"/sav/bak-up/","504","993"
"/africa/00.txt","504","995"
"/sub/Contact.php","504","993"
"/organisations/_template/_private/","504","987"
"/Recycled/affiche","504","997"
"/organisations/_template/_mem_bin.php","504","1001"
"/carpet/version","504","993"
"/info/bk.txt","504","993"
"/index.html/A.php","504","995"
"/organisations/academics.txt","504","991"
"/bob/102.txt","504","991"
"/Login/africa","504","995"
"/Login/affiliates","504","1005"
"/d/15","502","1005"
"/subdomains/bad_link/","502","1003"
"/privmsg/administrators/06/","504","997"
"/psd/arch.txt","504","995"
"/psd/arbeit.txt","504","1007"
"/bs/.git/HEAD/_baks","504","995"
"/login_sendpass/8.php","504","1001"
"/Indy_admin/abcd/","504","993"
"/sex/about-us.txt","504","1003"
"/http/banner_element/","504","987"
"/info/blog_report","504","1005"
"/shadow/addtocart.txt","504","993"
"/carbuyaction/1001.php","504","1001"
"/math/01/_images","504","993"
"/index.html/abstract.php","504","1001"
"/info/blogindex.php","504","995"
"/flag/13/","504","995"
"/d/2004","504","995"
"/sav/backups","504","999"
"/wedding/ar","504","999"
"/theme/articles.txt","504","991"
"/stylesheet/analyse","504","993"
"/sub/companies.php","504","1003"
"/.git/HEAD/_styles/","504","997"
"/index.htm/adm.txt","504","995"
"/africa/_private","504","991"
"/bs/_vti_txt.txt","504","999"
"/sav/authentication/","504","995"
"/bs/20","504","1007"
"/incs/2011.php","504","995"
"/call/_vti_log/alpha/.profile.txt","504","999"
"/sex/access-log.1.php","504","995"
"/sex/account_edit.php","504","997"
"/maven/aggregator.php","504","993"
"/sex/account.php","504","995"
"/fx/ac","504","997"
"/call/fuckoff.txt","504","999"
"/bs/2g","502","993"
"/login_sendpass/aboutus/","502","993"
"/av/13.php","502","993"
"/shadow/academic.php","502","997"
"/program/agency.php","502","991"
"/zh_TW/and","504","991"
"/d/2003","504","993"
"/roam/affiliate_terms/","504","987"
"/psd/archive.txt","504","993"
"/index/AboutUs","502","993"
"/subdomains/base/","502","995"
"/img2/access.php","504","1003"
"/fx/achitecture","504","1005"
"/Recycled/ADM.php","502","991"
"/sav/backup2.txt","502","993"
"/carbuyaction/05/","502","1003"
"/roam/~user/2g.php","502","1001"
"/http/bbs.txt","502","991"
"/ucenter/alcatel/","502","997"
"/cardinalform/admissions.php","502","995"
"/d/1992.txt","502","995"
"/organisations/_template/_images","502","993"
"/roam/adserver.txt","502","995"
"/sav/b","502","991"
"/.profile/04.php","502","1001"
"/maven/administratoraccounts","502","997"
"/fw/2002","502","995"
"/math/admin4_account.txt","502","989"
"/info/bob.php","504","993"
"/login_sendpass/access/","504","991"
"/theme/asia.txt","504","993"
"/bs/42","504","995"
"/index.htm/agency","504","991"
"/roam/agents/","504","995"
"/incs/_derived/.htpasswd.php","504","1009"
"/program/alumni_info.txt","504","997"
"/ucenter/access_log.1/.svn","504","993"
"/index_2/admin_interface.php","504","993"
"/index.php/acct_login","504","997"
"/fwlink/_resources/1000.txt","504","999"
"/fwlink/_resources/1001.txt","504","993"
"/Recycled/album/","504","1001"
"/call/fusion.txt","504","991"
"/bs/.git/HEAD/_dev","504","991"
"/sex/accessibility.txt","504","995"
"/fx/administer/","504","997"
"/incs/About.txt","504","995"
"/maven/affiliate_info/","504","993"
"/sandbox/apc.txt","504","997"
"/info/boards.php","504","1001"
"/index/accessibility","504","995"
"/incubator/About.php","504","995"
"/info/bofh.php","504","997"
"/img2/account_history.php","504","993"
"/sex/abuse","502","991"
"/index/alumni.txt","504","993"
"/index/alt.txt","504","999"
"/psd/arbeit.php","504","995"
"/africa/103","504","995"
"/Recycled/administratoraccounts.txt","504","993"
"/hide/11.txt","504","997"
"/stylesheet/ashley","504","995"
"/index.html/access-log","504","991"
"/bs/.git/HEAD/_dev.txt","504","995"
"/subdomains/batch.txt","504","991"
"/cardinalform/AggreSpy/","504","995"
"/Indy_admin/acc.txt","504","997"
"/assetmanagement/2","504","1007"
"/Recycled/administrivia.php","504","993"
"/carpet/medias.txt","504","991"
"/incs/5.php","504","999"
"/img2/account_edit/","504","991"
"/ucenter/amember","504","1011"
"/.profile/6","504","999"
"/ckeditor/404.txt","504","997"
"/organisations/_swf/_styles.php","504","995"
"/d/3.php","504","993"
"/program/albums.php","504","989"
"/ckeditor/9.php","504","1003"
"/login_db/access/","504","1003"
"/subdomains/bd.php","504","995"
"/cas/abc/","504","1001"
"/assetmanagement/2002/","504","1015"
"/inc/ac.txt","504","993"
"/login_sendpass/ac","504","993"
"/cardinalform/alt.txt","504","995"
"/img2/acp","504","993"
"/carpet/votes","504","995"
"/carpet/voter","504","995"
"/organisations/addreply.txt","504","991"
"/index/anon.txt","504","989"
"/index/anonymous.txt","504","995"
"/index/anon_ftp.txt","504","993"
"/ckeditor/A.txt","504","995"
"/wedding/assetmanage/","504","997"
"/img2/adclick/","504","999"
"/index.html/admin.pl/","504","995"
"/maven/alarms.txt","504","995"
"/Login/appeal.txt","504","993"
"/ucenter/apc.php","504","995"
"/math/advice.txt","504","995"
"/roam/automation.php","504","995"
"/http/blow.txt","504","1001"
"/roam/aliases.txt","504","999"
"/bs/access.1.php","504","999"
"/organisations/_swf/_js","504","1003"
"/roam/~user/accessgranted.php","504","993"
"/organisations/_template/_vti_txt","504","999"
"/Recycled/AdminService.php","504","997"
"/math/01/_mem_bin/","504","997"
"/shadow/addons","504","999"
"/ucenter/api/","504","997"
"/inc/access-log.1","504","991"
"/inc/access.txt","504","997"
"/fx/action.php","504","991"
"/flag/2006.php","504","995"
"/ucenter/any.php","504","995"
"/g/analysis","504","995"
"/sav/best.txt","504","993"
"/organisations/_swf/_scripts/","504","991"
"/organisations/_template/~adm","504","997"
"/carbuyaction/22/","504","995"
"/organisations/_template/_vti_rpc","504","995"
"/flag/2009.php","504","999"
"/maven/analyse","504","993"
"/ucenter/apanel.php","504","993"
"/authorization/2011","504","991"
"/Recycled/adsl.php","504","999"
"/ucenter/apexec/","504","989"
"/fx/activeCollab.php","504","993"
"/http/bk","504","993"
"/backdoor/2","504","993"
"/bob/2011.php","504","993"
"/subdomains/binaries/","504","999"
"/subdomains/billing/","504","999"
"/psd/aspnet_client.txt","504","995"
"/subdomains/bin/","504","997"
"/subdomains/bill/","504","991"
"/index/activeCollab","504","993"
"/privmsg/adminpro/.cache","504","995"
"/math/01/_swf.php","504","1009"
"/privmsg/adminpro/.config","504","997"
"/privmsg/adminpro/.bashrc","504","995"
"/backdoor/2006","504","987"
"/sandbox/ask/","504","995"
"/roam/~user/accessibility.php","504","991"
"/privs/effort.php","504","995"
"/program/analysis/","504","1001"
"/http/big.php","504","999"
"/Indy_admin/abcd.php","504","991"
"/skin/agenda/","504","1003"
"/index/actions/","504","999"
"/fwlink/_resources/2007.txt","504","993"
"/ucenter/abuse/.profile.php","504","993"
"/login_sendpass/access_log.1.php","504","999"
"/http/board.txt","504","1003"
"/login_sendpass/accommodation","504","999"
"/carbuyaction/403.php","504","997"
"/maven/annuaire.php","504","1001"
"/privmsg/bkup.txt","504","997"
"/card/academics.php","504","999"
"/ucenter/96/.subversion.txt","504","991"
"/login_sendpass/action.php","504","993"
"/av/300","504","1001"
"/incubator/access_db.php","504","1007"
"/fx/accessgranted.txt","502","1003"
"/fw/64.txt","502","993"
"/index.htm/analog/","504","1001"
"/Indy_admin/accessibility","504","997"
"/math/01/_vti_bin/_vti_adm/admin.dll","504","993"
"/bs/.git/HEAD/_overlay.php","504","997"
"/sandbox/application.php","504","997"
"/ucenter/app_browser/","504","995"
"/psd/ask","504","997"
"/ucenter/access_log.1/_code","504","995"
"/maven/25/.config/","504","995"
"/fwlink/a.php","504","999"
"/skin/affiliate.php","504","993"
"/login_db/administer.php","504","995"
"/math/01/_old/","502","997"
"/bob/500.txt","504","997"
"/privmsg/administrators/102.txt","504","995"
"/cardinalform/all-wcprops.php","504","993"
"/sav/beheer.txt","504","993"
"/index.php/_tempalbums/_scriptlibrary.txt","504","993"
"/index.htm/alumni.php","504","997"
"/organisations/_swf/_scriptlibrary/","504","997"
"/index.htm/alumni_add.php","504","991"
"/ucenter/96/.svn.txt","504","995"
"/.profile/32.txt","504","993"
"/sex/address_book.txt","504","993"
"/privs/elmar.php","504","1005"
"/shadow/admissions.txt","504","993"
"/bs/access_db.php","504","993"
"/Recycled/2005/.git/HEAD","504","999"
"/fwlink/access_db","502","1001"
"/call/generateditems.txt","502","999"
"/africa/2011","502","993"
"/carpet/wa","502","989"
"/.git/HEAD/2g/","504","1003"
"/fx/addreply.php","504","999"
"/http/book.txt","504","997"
"/authorization/32","504","999"
"/privmsg/awardingbodies/","504","997"
"/stylesheet/assetmanage.php","504","1003"
"/index.php/admin-admin/","504","993"
"/bs/5/","504","1003"
"/ucenter/apache.php","504","995"
"/fwlink/_reports/.cvs.php","502","999"
"/zh_TW/as.txt","502","993"
"/stylesheet/audit","502","993"
"/sub/coupons1.php","502","997"
"/Recycled/adview.txt","502","995"
"/math/01/_source/","504","999"
"/program/apache.txt","502","995"
"/roam/axis2.php","504","995"
"/stylesheet/asps.php","502","987"
"/incs/accommodation/","504","1001"
"/login_db/affiche.txt","504","1001"
"/.profile/access_log","504","989"
"/skin/adv_counter.txt","504","993"
"/login_sendpass/acct_login.php","504","999"
"/sandbox/asmx/","504","993"
"/math/01/_stats.txt","504","997"
"/privmsg/adminpro/.listings.php","504","1001"
"/maven/alumni_reunions.txt","504","1003"
"/index.php/addresses","502","993"
"/subdomains/bio.php","504","995"
"/Recycled/advisories.php","504","1001"
"/index_2/adminsessions.php","504","989"
"/Recycled/africa.txt","504","989"
"/ucenter/append/","504","997"
"/ucenter/abuse/_baks.php","504","999"
"/carpet/22/","504","995"
"/incubator/adaptive","504","997"
"/fwlink/addtocart/","504","997"
"/assetmanagement/21.php","504","993"
"/roam/analog.txt","504","993"
"/math/agents.txt","504","993"
"/fx/addressbook.php","504","993"
"/Indy_admin/adaptive","504","1001"
"/fwlink/_reports/.cvsignore/","504","995"
"/login_sendpass/adlogger/","504","991"
"/bs/accessories","504","989"
"/incubator/activate.php","504","1001"
"/call/_vti_log/alpha/_net.txt","504","1001"
"/.profile/access-log","504","999"
"/shadow/adv_counter.txt","504","1003"
"/login_sendpass/account_history","502","991"
"/sub/award/","502","987"
"/incubator/addpost.txt","502","993"
"/roam/applet","502","995"
"/index.php/ADMIN.txt","504","989"
"/index.htm/android.php","504","989"
"/hide/abcd/","504","1001"
"/ucenter/abuse/_database.txt","504","993"
"/fwlink/_reports/.htaccess.php","504","997"
"/ucenter/access_log.1/_includes","504","993"
"/skin/alarms.php","504","991"
"/incubator/addons","504","991"
"/index.php/_tempalbums/_vti_log.txt","504","1001"
"/index.html/addressbook","504","999"
"/inc/ad_js","504","1001"
"/cas/active.php","504","1001"
"/index_2/administracion/","502","991"
"/fw/access-log.1.php","504","997"
"/assetmanagement/300.txt","504","997"
"/index.php/_tempalbums/~administrator.txt","504","995"
"/backdoor/9/","504","993"
"/bs/access-log.1.txt","504","1001"
"/incs/activex/","504","1003"
"/av/9.php","504","997"
"/card/accommodation","504","991"
"/Login/asdf/","504","999"
"/info/bulksms.php","504","991"
"/index.html/addnews.php","502","995"
"/maven/annual.php","502","999"
"/index/activities/","502","999"
"/bs/.git/HEAD/_resources","502","997"
"/fwlink/_resources/2014","502","999"
"/math/01/_vti_txt.txt","504","997"
"/roam/~user/act.php","504","995"
"/assetmanagement/404","504","997"
"/privmsg/adminpro/.htpasswd.php","504","993"
"/sav/bean","504","995"
"/privmsg/awl/","504","993"
"/imgs/ADM.txt","502","999"
"/privs/gestion","504","991"
"/bob/64","504","999"
"/wedding/auction.php","504","1001"
"/cardinalform/analysis/","504","991"
"/call/_vti_log/be/","504","997"
"/ucenter/abuse/.swf/","504","1003"
"/flag/5","504","995"
"/shadow/ADM.php","504","993"
"/cas/adaptive/","504","1003"
"/Recycled/2005/.perf.php","504","995"
"/carbuyaction/6/","504","995"
"/carpet/web.xml","504","997"
"/assetmanagement/30.txt","504","995"
"/fwlink/_reports/.listings.txt","504","995"
"/backdoor/30","504","995"
"/math/affiche.php","504","993"
"/privs/emailhandler.php","504","1003"
"/carbuyaction/96.php","504","995"
"/av/64","504","997"
"/sandbox/at/","504","1001"
"/.profile/addons/","504","997"
"/ucenter/96/_code.txt","504","991"
"/login_sendpass/add.php","504","999"
"/bs/.git/HEAD/_scriptlibrary.php","502","991"
"/maven/apache","504","1001"
"/index.html/Admin.php","504","999"
"/fwlink/_resources/3rdparty.txt","504","989"
"/organisations/admin_.txt","502","999"
"/Recycled/announce/","502","995"
